"Debat","idContribution","Type","Contribution","Cree","idCommentaire","Pour","Contre","Reponse","idAuteur","Auteur","Age","CodePostal","Categorie",
"2- Les enjeux éthiques de l'identité numérique","5ecbe39e91c76f0386092f29","VoteCommentaire","negative","25/05/2020 15:26:22","5ec4ff0591c76f0386092d8d",0,0,0,"5ecbcecb91c76f0386092f0c","Masqué",,74000,,
"4- Les usages de l'identité numérique","5ec5000e91c76f0386092d95","Commentaire","Tout est dans le titre. L'UE devrait fournir à tous ses citoyens et toutes ses entreprises et associations etc. la possibilité de créer et gérer des certificats numériques (de type X.509); en les rattachant à des identités vérifiées par les autorités des états membres.

Puisqu'on entre dans une ère où la signature électronique; les paiements en ligne etc. sont aussi des enjeux de souveraineté européenne; il faut une PKI qui soit un service public européen.","20/05/2020 10:01:50","5ec5000e91c76f0386092d95",0,2,1,"5ec4f1b491c76f0386092d83","Masqué","30-49",44000,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5ec5a65391c76f0386092e39","Reponse","La réglementation eIDAS définit les services de certification électronique cependant les états membres n'ont pas l'obligation de fournir ce service aux citoyens. Regardez la liste des AC françaises sur le site de la commission; il n'y a que des solutions commerciales ou pour un usage étatique ou corporatiste. Ce n'est pas pour demain l'utilisation de certificat X.509 par le citoyen français.","20/05/2020 21:51:15","5ec5000e91c76f0386092d95",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5ec68fe191c76f0386092eb8","VoteCommentaire","negative","21/05/2020 14:27:45","5ec5000e91c76f0386092d95",0,0,0,"5ec68d6e91c76f0386092ea3","Masqué","30-49",31840,"Autres",
"4- Les usages de l'identité numérique","5ecbd4ff91c76f0386092f25","VoteCommentaire","negative","25/05/2020 14:23:59","5ec5000e91c76f0386092d95",0,0,0,"5ecbcecb91c76f0386092f0c","Masqué",,74000,,
"5- Les expériences de l'identité numérique","5ec5020b91c76f0386092d9e","Commentaire","Les retours sur ce système sont très impressionnants. Les parcours administratifs pour nombre d'actes courants sont vraiment plus simples; et le tout dans une démarche qui concilie protection des données personnelles et souveraineté numérique. C'est un exemple qu'il faut absolument développer à l'échelle d'un projet européen.","20/05/2020 10:10:19","5ec5020b91c76f0386092d9e",0,1,0,"5ec4f1b491c76f0386092d83","Masqué","30-49",44000,"Salarié-e du secteur privé",
"5- Les expériences de l'identité numérique","5ec68fd091c76f0386092eb6","VoteCommentaire","negative","21/05/2020 14:27:28","5ec5020b91c76f0386092d9e",0,0,0,"5ec68d6e91c76f0386092ea3","Masqué","30-49",31840,"Autres",
"1- La définition de l'identité numérique","5ec58f5c91c76f0386092dda","Commentaire","L'identité est l'ensemble des attributs qui permettent de définir de façon univoque une entité. Ici l'entité en question est le citoyen. 
L'identité quelle soit représentée sous forme numérique ou non; peut avoir plusieurs périmètres allant de l'identité régalienne au pseudonyme afin de préserver l'anonymat.
Il n'existe donc pas une seule identité pour une personne.
Pour l'identité régalienne du citoyen l'ensemble des données nécessaires représentent ce que l'on appelle des données pivots (tels qu'utilisées par FranceConnect).
Sur Internet pour prouver son identité il est nécessaire de disposer d'un dispositif d'authentification. Ce dispositif doit associer les données d'identité a un mécanisme de contrôle exclusif: c'est a dire que je dispose de la faculté de ne fournir que les éléments d'identité que je souhaite (par exemple ma majorité mais pas ma date de naissance) et son utilisation ne peut être faite sans mon consentement.
La combinaison de données d'identité; de la protection des données et du mécanisme d'authentification constitue un moyen d'identification électronique (MIE) tel quel définit dans le chapitre 1 du règlement européen eIDAS.
Pour un usage régalien; ce MIE doit avoir le niveau de sécurité le plus élevé et ne peut être délivrer que par l'état.
Cependant il serait tres intéressant que ce MIE régalien puisse être utilisé pour un usage privé voire commercial.
Cela impliquerait la mise à disposition de plateformes d'intermediation indépendantes pour garantir une isolation avec les services de l'état.  En effet il ne serait pas sain que toute authentification soit centralisée sur FranceConnect par exemple.
Enfin; il serait aussi intéressant de fournir au citoyen un mécanisme d'authentification dé-corrélé des données d'identité pour garantir de manière absolu l'anonymat. Ce mécanisme existe et est normalisé par la FIDO Alliance.","20/05/2020 20:13:16","5ec58f5c91c76f0386092dda",1,2,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"1- La définition de l'identité numérique","5ec6557e91c76f0386092e94","VoteCommentaire","negative","21/05/2020 10:18:38","5ec58f5c91c76f0386092dda",0,0,0,"5ec6547091c76f0386092e8d","Masqué","30-49",92400,"Fonctionnaire ou contractuel-le du secteur public",
"1- La définition de l'identité numérique","5ec68ef691c76f0386092eac","VoteCommentaire","negative","21/05/2020 14:23:50","5ec58f5c91c76f0386092dda",0,0,0,"5ec68d6e91c76f0386092ea3","Masqué","30-49",31840,"Autres",
"1- La définition de l'identité numérique","5ec936a991c76f0386092ec3","VoteCommentaire","positive","23/05/2020 14:43:53","5ec58f5c91c76f0386092dda",0,0,0,"5ec9369b91c76f0386092ec2","Masqué",,,,
"1- La définition de l'identité numérique","5eca158491c76f0386092ec5","Commentaire","L’identité civile est constituée de l’« ensemble des éléments qui; aux termes de la loi; concourent à l’identification d’une personne physique (dans la société; au regard de l’état civil): nom; prénom; date de naissance; filiation » . 

L’identité; associée au numérique; renvoie à « du codage; de la transmission d’informations ou de grandeurs physiques sous forme de chiffres ou de signaux à valeur discrète (ou discontinue). En informatique; le traitement numérique de l’information utilise le mode binaire » . 

L’identité numérique est à rapprocher des outils numériques permettant d’identifier; de stocker et d’exploiter les données personnelles d’un individu en vue de l’identifier et de l’authentifier; directement ou indirectement; explicitement ou de manière anonyme; en tant que personne unique; distincte des autres; ayant ses caractéristiques propres et singulières. En d’autres termes; elle est un « moyen numérique de preuve de l’identité » .","24/05/2020 06:34:44","5eca158491c76f0386092ec5",0,0,0,"59fed82482abf78a2231910e","Masqué","50-65",75005,"Fonctionnaire ou contractuel-le du secteur public",
"3- La protection de l'identité numérique","5eca19ac91c76f0386092ecc","Commentaire","L’identité civile a longtemps relevé uniquement du ressort de l’Etat; notamment par le biais de l’état civil; la carte d’identité ou encore le passeport. Ce pouvoir exclusif n’existe plus dans la mesure où les entreprises du numérique construisent des identités numériques privées. L’identité numérique publique est par conséquent primordiale quant au maintien du pouvoir régalien des Etats en termes de sécurisation et de régulation de l’identité des citoyens. Ce pouvoir est d’autant plus important en considération de la construction en cours du marché numérique européen (2019-2024) ; de l’article 8 de la Charte des droits fondamentaux de l’Union européenne ayant consacré le « droit à la protection des données personnelles » ; du Règlement eIDAS n°910/2015 du Parlement européen et du Conseil du 23 juillet 2014 sur l’identification électronique et les services de confiance pour les transactions électroniques au sein du marché intérieur et abrogeant la directive 1999/93/CE ; du règlement (UE) 2016/679 du Parlement européen et du Conseil du 27 avril 2016 relatif à la protection des personnes physiques à l’égard du traitement des données à caractère personnel et à la libre circulation de ces données (RGPD)  et; de sa transposition au niveau français par la loi n°2018-493 du 20 juin 2018 relative à la protection des données personnelles  modifiant la loi n°78-17 relative à l’informatique; aux fichiers et aux libertés; de la loi n°2016-1321 du 7 octobre 2016 pour une République numérique ; du Règlement (UE) du Parlement européen et du Conseil du  17 avril 2019 relatif à l’ENISA (Agence de l’Union européenne pour la cybersécurité) et à la certification de cybersécurité des technologies de l’information et des communications  et du futur Règlement ePricacy du Parlement européen qui pourrait paraître dans les mois à venir .","24/05/2020 06:52:28","5eca19ac91c76f0386092ecc",0,0,0,"59fed82482abf78a2231910e","Masqué","50-65",75005,"Fonctionnaire ou contractuel-le du secteur public",
"2- Les enjeux éthiques de l'identité numérique","5eca1a5991c76f0386092ed3","Commentaire","D’un point de vue éthique; différentes garanties devront être offertes aux citoyens concernant l’utilisation des éléments choisis pour la création de l’identité numérique qui ne devront pas mener à différentes formes de catégorisations; génératrices d’inégalités et de discriminations au détriment de l’égalité d’accès des citoyens au numérique et aux services dans des conditions équitables. Des inquiétudes dans ce sens émergent déjà au Royaume-Uni  et aux États-Unis  à l’égard de projets de mise en place de séquençages systématiques qui pourraient être porteurs de risques majeurs de discriminations par les futurs employeurs ou par les compagnies d’assurance ou présenter des risques quant à l’égalité d’accessibilité aux traitements préventifs et thérapeutiques. Il conviendra aussi d’apporter différents supports aux citoyens afin d’être en mesure de recevoir une éducation numérique adaptée leur permettant d’avoir une démarche de réflexion critique permettant de mieux appréhender l’information et le consentement susceptible d’être envisagés à l’égard du recours à l’identité numérique.","24/05/2020 06:55:21","5eca1a5991c76f0386092ed3",0,0,0,"59fed82482abf78a2231910e","Masqué","50-65",75005,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5eca1b8791c76f0386092eda","Commentaire","Plusieurs types d’éléments d’identifications des personnes peuvent être recensés. 
Les éléments classiques de l’identité se rapportent à l’état civil classique comprenant les noms; prénoms; date et lieu de naissance; sexe et filiation . Ils permettent l’authentification et la reconnaissance juridique publique officielle de la personne de sa naissance à son décès ou disparition. Peuvent aussi être notamment envisagés la carte d’identité; le passeport; le permis de conduire mentionnant les noms; prénoms date et lieu de naissance et un numéro spécial d’identification; la carte vitale; le numéro de Sécurité sociale; le numéro de matricule; l’identité bancaire ou encore la carte d’électeur. Il s’agit d’éléments classiques d’identification et d’authentification des personnes ayant une existence physique qu’il s’agisse d’un registre d’état civil ou encore d’une carte. Leur numérisation est partielle dans la mesure où les données sont enregistrées et stockées sur des plateformes  tenues par des autorités publiques. Ils requièrent encore l’usage du papier par la réception; par exemple; d’un extrait d’état civil; par la carte d’identité ou le passeport toujours délivrés en support papier. 
Les éléments virtuels de l’identité renvoient aux adresses de messagerie; codes d’accès; adresses IP; pseudonymes; avatars; mots de passe dépendant d’un service numérisé administratif (accès aux services publics fiscaux; paje emploi) ou privé (accès à des sites d’entreprises). Ce peut être la signature numérique; envisagée à l’article 1316-4 du Code civil. 
Les attributs naturels de l’identité correspondent à différentes mesures physiologiques (morphologiques ou biologiques); ou comportementales. De nouvelles modalités d’authentification biométriques complètent substantiellement les empreintes digitales. Il peut s’agir de l’ADN  à l’exemple de la Chine où depuis 2003; plusieurs personnes disposent de leur carte d’identité génétique ; du sang; de la salive; du battement du cœur ; des empreintes génétiques de la personne ; du réseau veineux d’un doigt; de la voix; de la démarche; de la gestuelle; de la dynamique d’une signature; de la manière de toucher un clavier d’ordinateur; des pas; d’une photographie du visage envisagée aux fins de reconnaissance faciale compte-tenu notamment de la forme unique du visage ou encore des caractéristiques de l’œil (iris; rétine) . Ces caractéristiques corporelles et comportementales des personnes; assimilables à des sortes de signatures ou empreintes physiques; montrent à quel point tout individu est unique et singulier. Dans une certaine mesure; la carte vitale en France constitue une première forme d’identité numérique corporelle  car elle contient divers éléments permettant d’appréhender la santé de la personne et donc; par ce biais des informations diverses corporelles. 

Le choix stratégique des éléments permettant de construire les fondements de l’identité numérique est crucial en termes de souveraineté numérique et de lutte contre la cyber criminalité afin de la consolider et la sécuriser. La reconnaissance faciale est souvent mise en exergue. Elle ne saurait suffire en raison des récentes démonstrations de failles; un informaticien ayant démontré qu’un maquillage est susceptible de tromper des logiciels de reconnaissance faciale ; les enfants du politicien irlandais Matt Carthy ayant contourné le système de reconnaissance facial de leur père à l’aide de simple photographie ; un masque 3D ayant aussi permis de déjouer la technique . Il convient; par conséquent; de choisir stratégiquement plusieurs éléments constitutifs de l’identité numérique qui permettent une fiabilité et une réduction de marge d’erreur; notamment dans le cadre du terrorisme; mais encore dans le cas de la recherche de personnes disparues . En effet; la reconnaissance faciale à elle seule présente des limites; l’examen d’un logiciel d’analyse faciale ayant démontré un taux d’erreur de 0;8% pour les hommes à la peau claire et de 34;7% pour les femmes à la peau sombre . Le couplage de plusieurs biométries s’avère ainsi plus pertinent en termes d’identité numérique publique qualitative mais aussi sécuritaire; les croisements complexes d’éléments numériques d’identification ayant pour objectif d’éviter les intrusions de hackers extrêmement inventifs pour accéder aux données sécurisées. Il en va du maintien de la confiance et de la stabilité des réseaux.","24/05/2020 07:00:23","5eca1b8791c76f0386092eda",0,0,0,"59fed82482abf78a2231910e","Masqué","50-65",75005,"Fonctionnaire ou contractuel-le du secteur public",
"3- La protection de l'identité numérique","5eca96c691c76f0386092eed","Commentaire","Bonjour le réseau.
Je pense que la formation en cybersécurité devrait devenir obligatoire pour que tous les Publics; Jeunes; moins Jeunes et Âgé(e)s puissent se protéger. La mise en place de bonnes pratiques informatiques permettraient à titres personnels et professionnels; de réduire les risques de cyberattaques d'environ 80% et donc; de son identité numérique. 
Les cybercriminels veulent dérober à leurs Victimes de l'argent; des rançons; des données personnelles; afin d'usurper l'identité des Victimes. Sans oublier les ""Chevaux de trois""; pour collecter indûment des données de(s) votre (vos) employeur(s); si vous travaillez en télétravail; de votre Société si vous êtes Dirigeant; ou faire de l'espionnage industriel; etc.... Sans compter qu'ils souhaitent obtenir des informations sur vos Enfants; votre Famille; vos Ami(e)s pour les piéger à leurs tours.  
Le trafic d'internet va croître de par l'évolution des métiers; des demandes formulées par l'Administration; du e-commerce; du monde bancaire; de la R.S.E. dans les Entreprises; du télétravail dans le cadre de la lutte contre le COVID-19; des DRH afin de gérer à distance la formation professionnelle; les tâches régaliennes; etc....
 Disponible pour en discuter; pour compléter mes propos; sur https://www.gelly-conseils.fr/contact/ 
Salutations.","24/05/2020 15:46:14","5eca96c691c76f0386092eed",0,0,0,"5eca83d191c76f0386092ee1","Masqué","50-65",75020,"Artisan ou entrepreneur",
"3- La protection de l'identité numérique","5ecaa5d091c76f0386092ef4","Commentaire","Bonjour;
Pardonnez l'absence d'accents

Mon vote pour est motive par mon experience professionne au sein du SRO ( detection de fraude ); DOSI ( document securise ) et TRACFIN ( supervision des flux bancaires d'un cluster d'individu )

L'identite numerique est de part sa definition; une fractale spatio-temporelle et non un graphe. Elle est la tentative d'une bijection d'un processus vivant avec un citoyen reconnu par l'etat et ses partenaires.

L'identite est avant toute une reconnaissance de l'individu parmi d'autre; lui permettant en cas d'ennuis a l'etranger d'etre proteger par les fonctions regaliennes que la France engage pour ses citoyens dans le monde.

Son avatar numerique; n'a pas pour but d'osculter la nature vivante de l'individu dans un cluster de services et n'a pas vocation a etre un pretexte de refus a l'acces des services comme c'est trop souvent le cas dans les fraudes que les assurance pratique en refusant les preuves d'identites. Mais il peut-etre un facilitateur d'interaction; d'intervention et de communication sur la base de la bonne foi. On rappellera que l'etat peut sanctionner par 2 lois; Loppsi et Loppsi-2 les fraudeurs. 
J'ajouterais que la notion d'identite est un service regalien ; un tiroir a ouverture unique par le proprietaire; transparent en partie par l'etat; dont l'ouverture est sceller et desceller par un juge des libertes.

Cette identite existe donc deja ; puisque tout citoyen peut demander un extrait de son casier judiciaire; un extrait de naissance etc ...

Le probleme provient que tout systeme heuristique favorise la fraude; 276 millions de compte facebook; 130 millions de compte hotmail; 80 millions de compte VK... il n'y a aucun doute que les systemes centralises sont impossible a securise. Apres moult debat; le directeur de la securite du CEA; nicolas Ruiff a conclu devant les preuves; qu'il etait impossible par chiffrage de proteger un systeme centralise ouvert et connecte.

Aussi l'identite est une fractale liant l'individu a son cluster; et il serait incongru de changer ce que la nature sait faire de mieux; individualiser. 

Sans renter dans des considerations techniques; une identite doit respecteur sa nature juridique; un faisceaux de preuves; qui doit mettre en correspondance des systemes decentralises et independants; qui surotut ne fonctionnerait jamais par flux unique; mais par page.

Pour rappel le fichier TES de part l'atomicite de son flux est un systeme vulnerable 
A l'inverse la base de l'AP de part son gigantisme n'a jamais subit aucun piratage ( il est vrai que son fonctionnement differe des bases de donnees classique )

Il est difficile en tant qu'expert recherchant les criminels de ne pas etre pour; d'autant que les faits sont 
- 96% des citoyens francais sont deja parfaitement identifie en cluster; par leur identifiant MSIN ( portable ); leur identifiant RTE ( energie ); par leur NIS ( securite sociale ). 
- 100% des francais ayant pris l'avion sont ( hors fraude ) deja verse au fichier ASCROFT americain
- 95% des francais utilisent desormais leur carte bleue et donc sont identifier par leur code CSN

On imagine donc que la mise a disposition d'une identite numerique est un service publique ou le citoyen y met a sa naissance ; sa filiation 
 temporaire; le cas echeant declaree; corrigee; adoptee; consultable uniquement par certains acteurs ( tuteur; juge; pere et mere et grand-parent )
La nounou ou la creche lui permet d'y rajouter son adresse et sa prise en chargge; constituant le faisceaux de preuve historique
Les ecoles d;y rajouter la date d'entree;; les classes passes et la date de sortie
L'urssaf d'y rajouter les prestations acquises.; autorisees et atrribues
Les impots d'y rajouter les identifiants 

etc..
Pou au final constituer un faisceaux de preuves historique tres difficile a contrecarrer

Pourquoi le tiroir est-il partiellement prive et public
1. Les democrates vont et vienne; aucune societe n'est atemporelle; personne ne veut subir la traites negrierres; le massacre des protestants et le genocide des juifs Rien de pire que de donner a une gouvernance ce genre d'information
2. Les faussaires sont legions pour s'attaquer aux personnes et a leur bien. mais il y a pire; des etats et les citoyens francais ne sont pas des gens raisonnes que l'on peut sciemment decide de securise leurs donnees et leur identite numerique. L'etat s'occupe du chiffrage surveiller par la DSI; les connectivites est du ressort de la DSE; les prestations du ressort de l'URSSAF; l'ouverture des scelle du juge des libertes; la mise a jour des documents du ressort de la DOSI; les declarations d'identite financiere par  Bercy dont le numero est compatible LEI -SEPA seuls identifiants desormais pour les banques 
3. Les sceaux; les identites servant de reconnaissance dans un cluster; pose tout de meme le probleme des signatures. La technologie ayant desormais rendu accessible des servo-motteurs lineaire parfaitement capable d'imiter une signature; il est temps que les francais se separent de l'archaisme des signatures curvilignes. Les sceaux numeriques du ressort du garde des sceaux; sont par defaut attribue' a la naissance ou le cas echeant remis au garde des sceaux pour destituer/remplacer sous couvert de non utilisation le sceau precedent. Ce sceau numerique vaut pour preuve d'engagement ; comme au Japon. Il est donc le fondement meme de la coherence de l'identite et ne peut donc etre change' qu'une unique fois.

Pas de chiffrage asymetrique ( RSA; ECC; etc.. ) dans la cohorte des dangers; le fanatisme des technologistes et surtout des informaticiens pas toujours au fait des techniques oublies que si un message unitaire est ""suffisament bien protege""; un systeme qui stocke des millions de cles publiques est une systeme tres vulnerable; puisque le hackeur n'a plus a s'embetter a chercher une cle ; mais a trouver celle qui est deja inverser ( Voir pillage de facebook )

Pour l'individu ; cette identite doit etre decentralise' et surtout apolitique et atemporelle. 

Encore une fois; ce n'est pas un sujet technique et encore moins un sujet que l'informatique et des algorithmes peuvent resoudre.

Le travail des magistrats ne se fonde pas sur une verite; mais un ensemble de faisceaux

L'exacte concordance ( qui facilite le travail des faussaires ) est a proscrire; un juge convoque une personne par son adresse; son deferrement auquel  cas son identite n'est pas neccessaire ou par un plaignant qui atteste donc l'identite. Du point de vue juridique l'identite provient des faisceaux de preuves externe a l'individu. Generalement; la preuve d'identite ne peut servir que pour justifier une erreur d'identite; qui invalide la coherence

La non causalite est la propriete premiere de l'identite numerique; comme elle est une projection hative; disparate et quantitative d'une processus vivant qui peut changer de taille; de sexe; de couleurs de peau et de yeux; changer d'empreinte digitale; changer de voix; changer de nom dans un autre pays; changer de religion; changer de nom; changer de pere et de mere; changer de nationalite... inutile de mettre des numeros et de retomber dans l'enfer de l'URSSAF ou de Tracfin. 

En finir avec la conception niaise des numeros dans un tableau excel qui font souffrir encore aujourd'hui tous les ordinateurs de l'urssaf et du SRO.

Il faut accepter comme dans la base de l'AP de stocker pour un individu plusieurs pages descriptives; et qu'une lecture transverse suffise a identifier partiellement une vraisemblance.

Si le concept d'identite numerique est une conception niaise et imbecile du sujet; je suis contre; par experience c'est deja impossible et de plus c'est permettre a tous les fraudeurs de faire la fete.

Si le concept d'identite numerique est de mettre un service regalien ; un tiroir numerique servant de lien avec l'etat ; que les services de l'etat puisse y lire ce dont ils censer lire; que la vie du citoyen dans sa relation sociale y est inscrit dans son interet et par pragmatisme;; c'est evidement un oui .","24/05/2020 16:50:24","5ecaa5d091c76f0386092ef4",0,1,0,"5eca8f9491c76f0386092ee4","Masqué","30-49",75016,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5ecbd0b691c76f0386092f13","VoteCommentaire","negative","25/05/2020 14:05:42","5ecaa5d091c76f0386092ef4",0,0,0,"5ecbcecb91c76f0386092f0c","Masqué",,74000,,
"1- La définition de l'identité numérique","5ecc3ae091c76f0386092f3d","Commentaire","Au regard des réactions précédentes; il apparaît opportun de clarifier; d'actualiser; certaines informations en lien avec la question de l'identité numérique.  Au-delà du faîte que nul n'est censé ignorer la loi; il serait judicieux d'informer en préambule de cette présente consultation que  la question de l'identité numérique a déjà été tranchée au niveau Européen; et que la présente consultation vise à comprendre les attentes des Français face à une situation qui leur sera de toute façon imposée. À juste titre puisque certain de nos compatriotes européens utilise déjà l'identité numérique.

 En sommes; en 2021; nous aurons donc tous une identité numérique européenne.

Partant de ce postulat; une identité numérique doit traduire sans ambiguïté; la personne physique. Pour ce faire elle devra être l'expression d'une forme singulière  dématérialisée d'informations à propos d'un sujet (pour éviter les doublons; usurpation d'identité...etc). Pour singulariser les données propres à un sujet; il n'y aura pas d'autres choix que de procéder au croisement d’informations . En conséquence; nous serons tous interconnectés en fonction de nos affinités et de notre environnement. Tout cela participera à garantir notre identité. 

As-on la possibilité de choisir quelle forme d'identité numérique nous voulons? j'en doute... 
Vous deviendrez les garants de ces informations. Vous devrez vous doter des  meilleurs hackers et experts en matière de protection de données; pour garantir la cybersécurité physique et virtuelle des citoyens français.

 Inutile de rappeler qu'il faudra que ces personnes soient aussi bien payé que chez les GAFA si vous ne souhaitez pas les voir partir chez la concurrence (GAFA) avec votre expertise et nos données.","25/05/2020 21:38:40","5ecc3ae091c76f0386092f3d",0,0,0,"5ea88e8791c76f0386092cdb","Masqué",,97220,,
"1- La définition de l'identité numérique","5ecd2b7691c76f0386092f4c","Commentaire","1) ce que l'Etat traite aujourd'hui c'est la Carte d'identité qui donne un statut à la personne physique par rapport à la nation. Cette identité donne des droits.
2) la définition proposée par le projet a un caractère sociologique voire psychologique qui n'est pas nécessaire pour la carte d'identité et qui n'est  pas opérante pour le numérique
3) d'ailleurs on ne fait pas le lien dans la définition entre la partie 2 et la partie 1

Une définition de l'identité doit être positionnée par rapport à l'objectif de sa création : permettre de faire le lien entre l'identité numérique et l'identité réglementaire (plutôt que le lien à une identité physique). 

""L'identité numérique est l'avatar de l'identité de l'Etat civil Français ou sinon d'une autre autorité.

L'identité numérique permet de relier une connexion numérique à une identité civile pour les besoins d'accès à des services numériques et les besoins d'authentification d'une transaction numérique.""","26/05/2020 14:45:10","5ecd2b7691c76f0386092f4c",0,0,0,"5ecd24e691c76f0386092f47","Masqué","50-65",92200,"Fonctionnaire ou contractuel-le du secteur public",
"3- La protection de l'identité numérique","5ecd2dff91c76f0386092f53","Commentaire","De même que nous avons un cadre réglementaire européen pour la protection des données personnelles et un pour la signature électronique; il faudrait porter le dossier; ou à défaut le positionner; au niveau européen pour lui assurer une pérennité.","26/05/2020 14:55:59","5ecd2dff91c76f0386092f53",0,0,0,"5ecd24e691c76f0386092f47","Masqué","50-65",92200,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5ecd31dd91c76f0386092f5a","Commentaire","Il me semble que l'Etat était moins ambitieux et n'a jamais prétendu à définir une identité physique du citoyen. Il a prudemment laissé la question aux philosophes en se contentant de créer des cartes d'identités. Ce serait peut-être un poids conceptuel en moins si l'on passait directement à la notion de carte d'identité numérique.","26/05/2020 15:12:29","5ecd31dd91c76f0386092f5a",0,0,0,"5ecd24e691c76f0386092f47","Masqué","50-65",92200,"Fonctionnaire ou contractuel-le du secteur public",
"2- Les enjeux éthiques de l'identité numérique","5ecd632d91c76f0386092f61","Commentaire","L'utilisation de l'identité numérique à d'autres fins comme par exemple; dans le cadre de pétition peut ouvrir la porte de pandore et ainsi inciter à créer des consultations indirectement à tendance politique; des sondages sauvages qui pourrait traduire une forme de manipulation de l'opinion publique.

L'identité numérique; représente un enjeu financier important à l'échelle planétaire; plusieurs niches; comme la santé publique; la macro/microéconomie; le système bancaire ; les assurance; les marchés spéculatifs; sont prêt à  payer des fortunes pour obtenir ce genre de données qui concernent les consommateurs; dans le but de suivre; d'anticiper ; d'influencer; les tendances ; les flux des secteurs en question.
L'ETAT serait-il prêt à monnayer nos données?","26/05/2020 18:42:53","5ecd632d91c76f0386092f61",0,0,0,"5ea88e8791c76f0386092cdb","Masqué",,97220,,
"3- La protection de l'identité numérique","5ecd6d5491c76f0386092f68","Commentaire","En matière de cadre légal; les RGPD( Règlement Général sur la Protection des Données) définies par l'Union Européenne; sont suffisamment étoffées et appropriées pour la définition des limites de la légalité en matière d'utilisations de données de ce niveau.

Pour garantir la protection de l'identité numérique; il sera nécessaire de procéder à la création de données inédites à propos du sujet; en intégrant dès l'enregistrement par exemple le recueil de données biométriques; voir biologiques...Cette piste devra être sérieusement creusé si l'ETAT souhaite prendre le pas sur les GAFA.

Enfin; pour garantir la protection de l'identité numérique; l'ETAT devra se doter d'une armée de Hackers. Cette armée de soldat; sera fidèle car elle sera bien payée par les service de l'ETAT.","26/05/2020 19:26:12","5ecd6d5491c76f0386092f68",0,0,0,"5ea88e8791c76f0386092cdb","Masqué",,97220,,
"4- Les usages de l'identité numérique","5ecd725691c76f0386092f70","Commentaire","L'usage de l'identité numérique sera omniprésente dans tous les services proposés par l'ETAT; que ce soit pour une question de modalité  administratives; sanitaires; économique; sociale..etc. 
Par extension; elle le sera également au niveau Européen. 
Le recours au recueil de données biométriques; bibliologiques sera indispensable pour garantir l'identité numérique du citoyen européen. Avons-nous véritablement le choix d'exprimer une volonté quant à l’utilisation de nos données?... J'en doute.
Puisque anonymisation ouvre le champs d'action multilatéral des possibles.","26/05/2020 19:47:34","5ecd725691c76f0386092f70",0,0,0,"5ea88e8791c76f0386092cdb","Masqué",,97220,,
"5- Les expériences de l'identité numérique","5ecd7c2591c76f0386092f77","Commentaire","Avec la mise en place des RGPD par l'Union Européenne; dans le but de passer à un niveau supérieur en matière de sécurisation de données; je crois que l'Union Européenne est un pionnier mondial sur le sujet. Les états Unis travaillent en ce moment pour proposer un système équivalent; néanmoins; avec cet avantage; l'Europe a le libre arbitrage de ses actions.

L'identité numérique et la sommes des données qui en découle représente un enjeu majeur à échelle planétaire; qui requière impérativement la création de commissions européenne permanente dédiés; avec des commissions nationales en charge de décliner l'articulation des décisions en fonction du contexte de chaque pays de l'Union Européenne. 

Ces commissions travaillerons en étroite collaboration avec des experts sur le sujet afin d’anticiper; de contrôler au mieux la base de données numérique des citoyens européens.

En somme; nous faisons partie de l'expérience de l'identité numérique; les autres se serviront probablement de nos erreurs et de notre expertise pour édifier leur système.","26/05/2020 20:29:25","5ecd7c2591c76f0386092f77",0,0,0,"5ea88e8791c76f0386092cdb","Masqué",,97220,,
"1- La définition de l'identité numérique","5ece34ba91c76f0386092f93","Commentaire","Je veux pouvoir prouver formellement que ma signature numérique est reconnue par l'autorité administrative. C'est ce que fait une carte d’identité : l'autorité administrative signe une carte que j'ai signée.","27/05/2020 09:36:58","5ece34ba91c76f0386092f93",0,0,0,"5ece2ffb91c76f0386092f7e","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5ece37e991c76f0386092f9a","Commentaire","Il n'y a pas de différence d'enjeux éthiques entre l’identité existante et l’identité numérique.","27/05/2020 09:50:33","5ece37e991c76f0386092f9a",0,0,0,"5ece2ffb91c76f0386092f7e","Masqué",,,,
"4- Les usages de l'identité numérique","5ece39d291c76f0386092fa1","Commentaire","N'importe quel dispositif permettant de protéger le caractère privé de la clef de chiffrement permettant d'utiliser son identité numérique.","27/05/2020 09:58:42","5ece39d291c76f0386092fa1",0,0,0,"5ece2ffb91c76f0386092f7e","Masqué",,,,
